airline,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
OrbitFlyAirlines,Hyderabad,Morning,one,Evening,Delhi,Economy,9.0,24.0,6132
OrbitFlyAirlines,Kolkata,Evening,zero,Morning,Mumbai,Business,11.25,17.0,21850
OrbitFlyAirlines,Delhi,Late_Night,zero,Evening,Mumbai,Business,1.75,47.0,24369
OrbitFlyAirlines,Delhi,Early_Morning,two_or_more,Morning,Bangalore,Business,8.92,15.0,31146
OrbitFlyAirlines,Bangalore,Morning,zero,Morning,Mumbai,Economy,1.67,26.0,2201
OrbitFlyAirlines,Kolkata,Evening,zero,Night,Delhi,Business,13.0,37.0,22674
OrbitFlyAirlines,Kolkata,Evening,one,Night,Mumbai,Economy,6.5,40.0,5520
OrbitFlyAirlines,Kolkata,Afternoon,two_or_more,Night,Mumbai,Business,9.42,19.0,19461
OrbitFlyAirlines,Chennai,Late_Night,zero,Night,Bangalore,Business,13.58,19.0,22136
OrbitFlyAirlines,Kolkata,Morning,zero,Night,Delhi,Business,6.42,31.0,30246
OrbitFlyAirlines,Hyderabad,Night,one,Morning,Mumbai,Economy,10.83,41.0,4165
OrbitFlyAirlines,Mumbai,Evening,one,Early_Morning,Kolkata,Economy,14.0,30.0,5817
OrbitFlyAirlines,Chennai,Early_Morning,zero,Evening,Kolkata,Business,11.92,41.0,15929
OrbitFlyAirlines,Hyderabad,Late_Night,one,Early_Morning,Mumbai,Business,2.25,34.0,30339
OrbitFlyAirlines,Bangalore,Evening,one,Morning,Kolkata,Economy,13.83,8.0,5177
OrbitFlyAirlines,Hyderabad,Early_Morning,two_or_more,Night,Delhi,Business,12.67,27.0,22965
OrbitFlyAirlines,Kolkata,Morning,one,Night,Mumbai,Economy,10.67,37.0,5507
OrbitFlyAirlines,Delhi,Afternoon,one,Night,Mumbai,Economy,7.08,27.0,5323
OrbitFlyAirlines,Chennai,Night,zero,Night,Kolkata,Business,2.33,22.0,22814
OrbitFlyAirlines,Bangalore,Late_Night,two_or_more,Evening,Bangalore,Business,9.67,45.0,16834
OrbitFlyAirlines,Mumbai,Morning,one,Evening,Bangalore,Economy,7.67,16.0,5102
OrbitFlyAirlines,Delhi,Evening,one,Late_Night,Mumbai,Economy,6.08,15.0,3697
OrbitFlyAirlines,Chennai,Early_Morning,one,Evening,Bangalore,Economy,14.67,26.0,4612
OrbitFlyAirlines,Mumbai,Early_Morning,one,Afternoon,Hyderabad,Economy,9.67,20.0,4262
OrbitFlyAirlines,Hyderabad,Evening,zero,Afternoon,Mumbai,Business,6.33,30.0,27627
OrbitFlyAirlines,Delhi,Night,one,Night,Mumbai,Business,5.92,26.0,31488
OrbitFlyAirlines,Delhi,Morning,two_or_more,Morning,Hyderabad,Business,10.83,17.0,26285
OrbitFlyAirlines,Kolkata,Evening,one,Early_Morning,Bangalore,Economy,10.25,19.0,4049
OrbitFlyAirlines,Delhi,Evening,one,Early_Morning,Mumbai,Economy,12.33,23.0,5954
OrbitFlyAirlines,Chennai,Morning,two_or_more,Night,Mumbai,Business,7.83,12.0,21672
OrbitFlyAirlines,Bangalore,Late_Night,one,Morning,Hyderabad,Business,2.17,38.0,22615
OrbitFlyAirlines,Bangalore,Late_Night,zero,Night,Kolkata,Business,6.25,36.0,17890
OrbitFlyAirlines,Bangalore,Afternoon,one,Early_Morning,Mumbai,Economy,16.25,14.0,12108
OrbitFlyAirlines,Mumbai,Afternoon,one,Night,Kolkata,Economy,9.5,20.0,5817
OrbitFlyAirlines,Bangalore,Early_Morning,one,Night,Hyderabad,Economy,14.5,16.0,4337
OrbitFlyAirlines,Kolkata,Evening,two_or_more,Evening,Delhi,Business,2.58,39.0,24208
OrbitFlyAirlines,Delhi,Early_Morning,one,Night,Mumbai,Business,10.67,26.0,14816
OrbitFlyAirlines,Mumbai,Night,one,Morning,Hyderabad,Economy,12.25,12.0,4262
OrbitFlyAirlines,Delhi,Afternoon,one,Night,Bangalore,Economy,6.08,33.0,6919
OrbitFlyAirlines,Kolkata,Early_Morning,one,Night,Mumbai,Economy,15.17,27.0,5888
OrbitFlyAirlines,Delhi,Afternoon,one,Night,Bangalore,Economy,6.5,45.0,4205
OrbitFlyAirlines,Hyderabad,Night,one,Early_Morning,Kolkata,Business,8.25,38.0,26004
OrbitFlyAirlines,Bangalore,Morning,one,Night,Kolkata,Economy,13.58,28.0,5177
OrbitFlyAirlines,Delhi,Afternoon,two_or_more,Late_Night,Delhi,Business,2.17,39.0,30611
OrbitFlyAirlines,Mumbai,Early_Morning,one,Evening,Delhi,Economy,11.92,6.0,5942
OrbitFlyAirlines,Hyderabad,Night,one,Late_Night,Delhi,Economy,6.0,15.0,6132
OrbitFlyAirlines,Mumbai,Evening,zero,Evening,Delhi,Economy,2.08,37.0,2339
OrbitFlyAirlines,Chennai,Early_Morning,zero,Late_Night,Chennai,Business,9.25,15.0,29521
OrbitFlyAirlines,Bangalore,Evening,one,Early_Morning,Kolkata,Economy,11.5,42.0,6186
OrbitFlyAirlines,Bangalore,Evening,one,Early_Morning,Kolkata,Economy,11.5,2.0,5177
OrbitFlyAirlines,Mumbai,Early_Morning,one,Evening,Bangalore,Economy,14.33,26.0,5102
OrbitFlyAirlines,Mumbai,Early_Morning,one,Evening,Hyderabad,Economy,12.08,29.0,7918
OrbitFlyAirlines,Hyderabad,Early_Morning,one,Afternoon,Mumbai,Economy,6.33,44.0,4165
OrbitFlyAirlines,Mumbai,Early_Morning,two_or_more,Late_Night,Chennai,Business,7.42,22.0,29641
OrbitFlyAirlines,Bangalore,Night,one,Morning,Mumbai,Economy,11.25,28.0,5177
OrbitFlyAirlines,Delhi,Late_Night,zero,Morning,Bangalore,Business,11.42,16.0,19685
OrbitFlyAirlines,Kolkata,Afternoon,one,Evening,Delhi,Economy,6.08,43.0,6324
OrbitFlyAirlines,Bangalore,Afternoon,two_or_more,Late_Night,Delhi,Business,2.33,37.0,21224
OrbitFlyAirlines,Delhi,Early_Morning,one,Night,Chennai,Economy,15.33,18.0,4896
OrbitFlyAirlines,Delhi,Early_Morning,one,Evening,Kolkata,Economy,11.92,35.0,7790
OrbitFlyAirlines,Kolkata,Afternoon,one,Late_Night,Delhi,Economy,10.33,30.0,8089
OrbitFlyAirlines,Delhi,Night,zero,Night,Mumbai,Economy,2.25,32.0,2410
OrbitFlyAirlines,Delhi,Early_Morning,one,Evening,Kolkata,Economy,12.33,17.0,4893
OrbitFlyAirlines,Delhi,Morning,one,Evening,Mumbai,Business,9.92,33.0,42384
OrbitFlyAirlines,Mumbai,Night,one,Early_Morning,Kolkata,Economy,9.33,20.0,5817
OrbitFlyAirlines,Hyderabad,Night,one,Late_Night,Mumbai,Economy,5.17,26.0,3993
OrbitFlyAirlines,Kolkata,Night,one,Early_Morning,Kolkata,Business,11.67,41.0,24148
OrbitFlyAirlines,Kolkata,Evening,two_or_more,Night,Chennai,Business,6.83,42.0,28726
OrbitFlyAirlines,Mumbai,Afternoon,one,Night,Kolkata,Economy,9.25,27.0,5817
OrbitFlyAirlines,Bangalore,Morning,zero,Morning,Mumbai,Economy,1.67,43.0,2201
OrbitFlyAirlines,Bangalore,Night,one,Morning,Hyderabad,Economy,11.75,42.0,4403
OrbitFlyAirlines,Kolkata,Early_Morning,one,Afternoon,Delhi,Economy,9.58,41.0,6324
OrbitFlyAirlines,Bangalore,Evening,one,Night,Delhi,Economy,4.67,37.0,4456
OrbitFlyAirlines,Mumbai,Early_Morning,two_or_more,Afternoon,Bangalore,Economy,7.92,24.0,5102
OrbitFlyAirlines,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,11.25,7.0,7958
OrbitFlyAirlines,Mumbai,Evening,zero,Evening,Bangalore,Economy,1.67,15.0,5102
OrbitFlyAirlines,Bangalore,Early_Morning,one,Night,Hyderabad,Economy,15.33,5.0,4337
OrbitFlyAirlines,Mumbai,Evening,two_or_more,Night,Mumbai,Business,13.25,29.0,23734
OrbitFlyAirlines,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,5.17,38.0,3820
OrbitFlyAirlines,Mumbai,Evening,one,Late_Night,Hyderabad,Economy,6.08,44.0,3282
OrbitFlyAirlines,Mumbai,Evening,one,Late_Night,Bangalore,Business,7.58,22.0,25052
OrbitFlyAirlines,Hyderabad,Night,one,Morning,Mumbai,Economy,10.83,12.0,4452
OrbitFlyAirlines,Hyderabad,Late_Night,two_or_more,Late_Night,Delhi,Business,2.92,27.0,28725
OrbitFlyAirlines,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,6.0,5954
OrbitFlyAirlines,Chennai,Morning,one,Evening,Bangalore,Economy,8.17,7.0,12078
OrbitFlyAirlines,Kolkata,Evening,zero,Night,Mumbai,Economy,2.83,40.0,4499
OrbitFlyAirlines,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.08,48.0,2339
OrbitFlyAirlines,Hyderabad,Night,one,Morning,Mumbai,Economy,10.83,28.0,4165
OrbitFlyAirlines,Delhi,Morning,zero,Evening,Kolkata,Business,7.08,36.0,18761
OrbitFlyAirlines,Bangalore,Night,two_or_more,Afternoon,Delhi,Business,5.75,29.0,27620
OrbitFlyAirlines,Chennai,Late_Night,two_or_more,Afternoon,Mumbai,Business,14.92,24.0,24560
OrbitFlyAirlines,Delhi,Early_Morning,one,Afternoon,Chennai,Economy,4.92,48.0,2968
OrbitFlyAirlines,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,10.58,12.0,7958
OrbitFlyAirlines,Mumbai,Evening,one,Night,Hyderabad,Economy,7.0,39.0,3960
OrbitFlyAirlines,Kolkata,Early_Morning,one,Afternoon,Bangalore,Economy,9.17,6.0,13391
OrbitFlyAirlines,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,11.58,33.0,5888
OrbitFlyAirlines,Delhi,Evening,one,Late_Night,Chennai,Economy,6.42,39.0,4506
OrbitFlyAirlines,Delhi,Night,one,Night,Bangalore,Business,13.42,31.0,19448
OrbitFlyAirlines,Delhi,Afternoon,one,Evening,Mumbai,Business,11.58,31.0,27672
OrbitFlyAirlines,Kolkata,Evening,one,Morning,Delhi,Economy,14.67,17.0,7458
OrbitFlyAirlines,Mumbai,Afternoon,one,Night,Bangalore,Economy,7.92,17.0,5102
OrbitFlyAirlines,Bangalore,Late_Night,one,Night,Delhi,Business,13.0,14.0,19106
OrbitFlyAirlines,Bangalore,Evening,two_or_more,Late_Night,Mumbai,Business,9.33,43.0,23078
OrbitFlyAirlines,Bangalore,Morning,one,Evening,Delhi,Economy,9.33,21.0,5696
OrbitFlyAirlines,Delhi,Early_Morning,zero,Early_Morning,Kolkata,Economy,2.17,21.0,3999
OrbitFlyAirlines,Mumbai,Morning,one,Evening,Bangalore,Economy,7.67,29.0,5102
OrbitFlyAirlines,Bangalore,Afternoon,one,Evening,Mumbai,Economy,3.92,7.0,5177
OrbitFlyAirlines,Bangalore,Night,one,Night,Delhi,Business,7.67,30.0,26421
OrbitFlyAirlines,Hyderabad,Early_Morning,one,Evening,Delhi,Economy,10.83,44.0,5029
OrbitFlyAirlines,Hyderabad,Night,two_or_more,Evening,Mumbai,Business,11.58,20.0,20926
OrbitFlyAirlines,Bangalore,Night,one,Afternoon,Chennai,Economy,13.75,44.0,3091
OrbitFlyAirlines,Mumbai,Night,one,Morning,Hyderabad,Economy,10.83,17.0,3916
OrbitFlyAirlines,Chennai,Night,two_or_more,Afternoon,Delhi,Business,9.5,11.0,22390
OrbitFlyAirlines,Mumbai,Late_Night,two_or_more,Early_Morning,Kolkata,Business,14.5,28.0,26171
OrbitFlyAirlines,Delhi,Evening,one,Night,Mumbai,Business,2.25,33.0,16349
OrbitFlyAirlines,Mumbai,Early_Morning,one,Afternoon,Bangalore,Economy,10.25,17.0,10230
OrbitFlyAirlines,Delhi,Night,one,Night,Hyderabad,Business,9.33,46.0,31149
OrbitFlyAirlines,Mumbai,Early_Morning,one,Evening,Hyderabad,Economy,12.08,39.0,5828
OrbitFlyAirlines,Kolkata,Afternoon,zero,Morning,Hyderabad,Business,10.83,36.0,29448
OrbitFlyAirlines,Kolkata,Morning,zero,Night,Mumbai,Business,11.33,16.0,20788
OrbitFlyAirlines,Bangalore,Evening,zero,Morning,Bangalore,Business,10.33,40.0,16571
OrbitFlyAirlines,Bangalore,Morning,one,Night,Chennai,Economy,12.33,29.0,4687
OrbitFlyAirlines,Mumbai,Afternoon,one,Late_Night,Delhi,Business,6.83,18.0,23154
OrbitFlyAirlines,Mumbai,Night,zero,Early_Morning,Hyderabad,Business,11.33,48.0,26260
OrbitFlyAirlines,Delhi,Night,two_or_more,Night,Kolkata,Business,15.92,48.0,16987
OrbitFlyAirlines,Mumbai,Early_Morning,one,Evening,Kolkata,Business,7.0,44.0,26767
OrbitFlyAirlines,Kolkata,Early_Morning,zero,Morning,Delhi,Economy,2.5,31.0,3999
OrbitFlyAirlines,Chennai,Morning,zero,Morning,Delhi,Business,16.75,48.0,16936
OrbitFlyAirlines,Mumbai,Afternoon,zero,Afternoon,Bangalore,Economy,1.67,35.0,2124
OrbitFlyAirlines,Bangalore,Early_Morning,zero,Morning,Hyderabad,Economy,1.0,19.0,1714
OrbitFlyAirlines,Kolkata,Morning,zero,Evening,Bangalore,Business,5.33,17.0,24185
OrbitFlyAirlines,Delhi,Afternoon,zero,Evening,Delhi,Business,8.92,12.0,25854
OrbitFlyAirlines,Hyderabad,Afternoon,two_or_more,Morning,Bangalore,Business,2.67,20.0,24188
OrbitFlyAirlines,Bangalore,Early_Morning,two_or_more,Morning,Hyderabad,Business,9.75,16.0,34563
OrbitFlyAirlines,Bangalore,Night,one,Morning,Delhi,Economy,9.67,14.0,7994
OrbitFlyAirlines,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,10.42,39.0,4961
OrbitFlyAirlines,Mumbai,Early_Morning,two_or_more,Evening,Mumbai,Business,9.92,47.0,32285
OrbitFlyAirlines,Delhi,Evening,one,Late_Night,Chennai,Economy,4.83,14.0,7426
OrbitFlyAirlines,Kolkata,Afternoon,one,Night,Bangalore,Economy,10.25,37.0,6109
OrbitFlyAirlines,Bangalore,Evening,zero,Night,Mumbai,Economy,1.83,8.0,5177
OrbitFlyAirlines,Hyderabad,Early_Morning,zero,Morning,Mumbai,Business,16.25,8.0,30547
OrbitFlyAirlines,Bangalore,Morning,one,Afternoon,Delhi,Economy,7.58,37.0,4028
OrbitFlyAirlines,Delhi,Evening,one,Early_Morning,Kolkata,Economy,11.67,43.0,7072
OrbitFlyAirlines,Bangalore,Early_Morning,one,Evening,Chennai,Economy,9.67,37.0,3091
OrbitFlyAirlines,Mumbai,Morning,one,Night,Bangalore,Economy,13.58,29.0,5102
OrbitFlyAirlines,Bangalore,Afternoon,one,Night,Mumbai,Economy,6.33,42.0,6863
OrbitFlyAirlines,Mumbai,Morning,one,Night,Delhi,Economy,8.83,27.0,6225
OrbitFlyAirlines,Mumbai,Evening,zero,Morning,Mumbai,Business,13.08,11.0,23246
OrbitFlyAirlines,Chennai,Evening,zero,Evening,Delhi,Business,7.5,40.0,19175
OrbitFlyAirlines,Mumbai,Afternoon,one,Late_Night,Mumbai,Business,9.17,39.0,28444
OrbitFlyAirlines,Bangalore,Afternoon,zero,Late_Night,Chennai,Business,6.42,21.0,27733
OrbitFlyAirlines,Bangalore,Early_Morning,one,Afternoon,Kolkata,Economy,5.0,17.0,4553
OrbitFlyAirlines,Mumbai,Morning,one,Evening,Delhi,Economy,7.5,21.0,5187
OrbitFlyAirlines,Chennai,Morning,zero,Early_Morning,Mumbai,Business,13.92,43.0,26125
OrbitFlyAirlines,Chennai,Afternoon,one,Night,Bangalore,Business,2.75,6.0,24211
OrbitFlyAirlines,Bangalore,Evening,one,Evening,Delhi,Business,12.67,32.0,19047
OrbitFlyAirlines,Bangalore,Early_Morning,one,Night,Mumbai,Economy,15.92,24.0,6389
OrbitFlyAirlines,Chennai,Evening,one,Morning,Delhi,Economy,14.83,31.0,3219
OrbitFlyAirlines,Delhi,Evening,one,Early_Morning,Kolkata,Economy,11.67,5.0,5954
OrbitFlyAirlines,Mumbai,Early_Morning,zero,Early_Morning,Kolkata,Business,15.5,15.0,23389
OrbitFlyAirlines,Hyderabad,Evening,one,Night,Chennai,Business,12.33,45.0,35915
OrbitFlyAirlines,Bangalore,Afternoon,one,Night,Hyderabad,Economy,8.17,20.0,4801
OrbitFlyAirlines,Bangalore,Morning,one,Evening,Delhi,Economy,7.5,42.0,6994
OrbitFlyAirlines,Delhi,Evening,one,Early_Morning,Kolkata,Economy,12.67,8.0,13536
OrbitFlyAirlines,Delhi,Evening,one,Night,Bangalore,Economy,7.0,15.0,7424
OrbitFlyAirlines,Mumbai,Night,zero,Early_Morning,Kolkata,Business,16.0,34.0,24419
OrbitFlyAirlines,Delhi,Evening,one,Late_Night,Mumbai,Economy,6.08,32.0,3330
OrbitFlyAirlines,Bangalore,Morning,one,Evening,Mumbai,Economy,7.58,46.0,9044
OrbitFlyAirlines,Delhi,Evening,one,Night,Chennai,Economy,5.33,11.0,7426
OrbitFlyAirlines,Hyderabad,Early_Morning,one,Afternoon,Mumbai,Economy,6.33,19.0,4165
OrbitFlyAirlines,Bangalore,Early_Morning,zero,Morning,Hyderabad,Economy,1.0,12.0,4337
OrbitFlyAirlines,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,16.0,2410
OrbitFlyAirlines,Mumbai,Early_Morning,one,Afternoon,Bangalore,Economy,7.17,47.0,7332
OrbitFlyAirlines,Mumbai,Early_Morning,one,Night,Kolkata,Economy,16.42,28.0,5228
OrbitFlyAirlines,Hyderabad,Night,two_or_more,Night,Mumbai,Business,15.92,4.0,17985
OrbitFlyAirlines,Mumbai,Early_Morning,one,Night,Kolkata,Economy,15.75,24.0,5817
OrbitFlyAirlines,Kolkata,Late_Night,one,Night,Chennai,Business,9.83,20.0,24478
OrbitFlyAirlines,Delhi,Afternoon,one,Early_Morning,Kolkata,Economy,16.5,5.0,5954
OrbitFlyAirlines,Mumbai,Afternoon,one,Night,Bangalore,Economy,8.92,44.0,6319
OrbitFlyAirlines,Hyderabad,Early_Morning,one,Night,Mumbai,Business,9.42,43.0,29480
OrbitFlyAirlines,Delhi,Early_Morning,two_or_more,Night,Mumbai,Business,11.5,36.0,24141
OrbitFlyAirlines,Delhi,Afternoon,zero,Morning,Mumbai,Business,13.08,33.0,19439
OrbitFlyAirlines,Mumbai,Early_Morning,one,Morning,Bangalore,Economy,4.67,39.0,4618
OrbitFlyAirlines,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,29.0,2410
OrbitFlyAirlines,Bangalore,Evening,zero,Night,Mumbai,Business,7.75,27.0,27549
OrbitFlyAirlines,Chennai,Evening,one,Early_Morning,Bangalore,Economy,12.58,30.0,2719
OrbitFlyAirlines,Mumbai,Evening,one,Morning,Kolkata,Economy,14.5,35.0,5310
OrbitFlyAirlines,Kolkata,Morning,two_or_more,Late_Night,Delhi,Business,2.25,31.0,17483
OrbitFlyAirlines,Bangalore,Afternoon,one,Night,Hyderabad,Economy,6.67,21.0,5255
OrbitFlyAirlines,Chennai,Early_Morning,two_or_more,Early_Morning,Kolkata,Business,15.0,9.0,28724
OrbitFlyAirlines,Mumbai,Afternoon,zero,Night,Hyderabad,Business,8.33,15.0,26918
OrbitFlyAirlines,Hyderabad,Night,two_or_more,Evening,Mumbai,Business,11.75,12.999999999999998,28527
OrbitFlyAirlines,Bangalore,Afternoon,one,Early_Morning,Kolkata,Business,10.08,42.0,20834
OrbitFlyAirlines,Delhi,Morning,zero,Morning,Delhi,Business,2.17,41.0,31660
OrbitFlyAirlines,Hyderabad,Morning,one,Evening,Delhi,Economy,7.5,43.0,6747
OrbitFlyAirlines,Bangalore,Morning,zero,Night,Bangalore,Business,14.92,38.0,30453
OrbitFlyAirlines,Bangalore,Afternoon,one,Late_Night,Chennai,Economy,11.75,28.0,3336
OrbitFlyAirlines,Kolkata,Afternoon,zero,Afternoon,Delhi,Business,9.67,24.0,18793
OrbitFlyAirlines,Mumbai,Early_Morning,one,Night,Bangalore,Economy,13.42,32.0,6728
OrbitFlyAirlines,Chennai,Early_Morning,one,Afternoon,Delhi,Business,2.25,33.0,23893
OrbitFlyAirlines,Kolkata,Early_Morning,one,Afternoon,Delhi,Economy,9.67,29.0,6324
OrbitFlyAirlines,Kolkata,Morning,two_or_more,Night,Kolkata,Business,16.42,17.0,19276
OrbitFlyAirlines,Kolkata,Early_Morning,zero,Night,Mumbai,Business,1.67,16.0,23322
OrbitFlyAirlines,Chennai,Afternoon,one,Evening,Chennai,Business,9.83,25.0,16132
OrbitFlyAirlines,Bangalore,Evening,two_or_more,Early_Morning,Mumbai,Economy,11.25,22.0,5177
OrbitFlyAirlines,Bangalore,Morning,one,Evening,Delhi,Business,10.83,33.0,20979
OrbitFlyAirlines,Kolkata,Night,zero,Early_Morning,Bangalore,Business,14.17,40.0,25555
OrbitFlyAirlines,Kolkata,Afternoon,one,Early_Morning,Mumbai,Economy,13.92,26.0,6883
OrbitFlyAirlines,Bangalore,Late_Night,two_or_more,Night,Kolkata,Business,15.5,47.0,15577
OrbitFlyAirlines,Chennai,Evening,one,Early_Morning,Kolkata,Business,9.67,37.0,30457
OrbitFlyAirlines,Hyderabad,Evening,two_or_more,Morning,Hyderabad,Business,1.0,43.0,21412
OrbitFlyAirlines,Bangalore,Early_Morning,two_or_more,Evening,Mumbai,Business,10.67,41.0,30969
OrbitFlyAirlines,Kolkata,Evening,one,Late_Night,Delhi,Economy,8.08,25.0,6488
OrbitFlyAirlines,Bangalore,Early_Morning,one,Evening,Mumbai,Business,7.5,29.0,21593
OrbitFlyAirlines,Delhi,Afternoon,one,Late_Night,Delhi,Business,8.42,47.0,31533
OrbitFlyAirlines,Delhi,Afternoon,one,Evening,Bangalore,Economy,5.33,29.0,4020
OrbitFlyAirlines,Bangalore,Afternoon,one,Morning,Mumbai,Economy,17.42,12.0,12920
OrbitFlyAirlines,Hyderabad,Early_Morning,one,Evening,Kolkata,Economy,12.75,16.0,5067
OrbitFlyAirlines,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,9.92,24.0,3466
OrbitFlyAirlines,Delhi,Morning,zero,Night,Hyderabad,Business,6.17,45.0,22681
OrbitFlyAirlines,Delhi,Afternoon,one,Night,Hyderabad,Economy,7.58,46.0,6109
OrbitFlyAirlines,Delhi,Night,zero,Evening,Bangalore,Business,11.25,39.0,25104
OrbitFlyAirlines,Bangalore,Afternoon,two_or_more,Evening,Mumbai,Business,12.08,25.0,21828
OrbitFlyAirlines,Delhi,Afternoon,zero,Afternoon,Mumbai,Economy,2.08,11.0,5954
OrbitFlyAirlines,Bangalore,Early_Morning,zero,Night,Kolkata,Business,8.25,12.999999999999998,18157
OrbitFlyAirlines,Mumbai,Night,zero,Late_Night,Delhi,Economy,2.25,26.0,2339
OrbitFlyAirlines,Chennai,Early_Morning,two_or_more,Night,Kolkata,Business,14.42,35.0,37947
OrbitFlyAirlines,Mumbai,Morning,two_or_more,Evening,Delhi,Economy,7.25,27.0,11299
OrbitFlyAirlines,Kolkata,Evening,zero,Night,Mumbai,Business,1.67,39.0,25861
OrbitFlyAirlines,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,10.58,9.0,7958
OrbitFlyAirlines,Delhi,Morning,one,Evening,Bangalore,Business,14.67,43.0,33946
OrbitFlyAirlines,Bangalore,Morning,zero,Morning,Mumbai,Economy,1.67,36.0,2201
OrbitFlyAirlines,Mumbai,Night,one,Morning,Bangalore,Economy,13.08,24.0,5102
OrbitFlyAirlines,Delhi,Evening,one,Early_Morning,Chennai,Economy,12.83,29.0,4896
OrbitFlyAirlines,Delhi,Morning,one,Afternoon,Bangalore,Economy,4.33,12.0,11619
OrbitFlyAirlines,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,7.17,22.0,4020
OrbitFlyAirlines,Mumbai,Night,zero,Night,Delhi,Economy,2.17,18.0,2339
OrbitFlyAirlines,Bangalore,Night,zero,Night,Mumbai,Business,15.92,30.0,24346
OrbitFlyAirlines,Mumbai,Afternoon,zero,Afternoon,Bangalore,Economy,1.67,42.0,2124
OrbitFlyAirlines,Kolkata,Afternoon,zero,Evening,Delhi,Economy,2.58,33.0,3999
OrbitFlyAirlines,Mumbai,Morning,one,Evening,Delhi,Economy,7.5,44.0,5912
OrbitFlyAirlines,Chennai,Afternoon,zero,Afternoon,Bangalore,Business,7.17,29.0,23730
OrbitFlyAirlines,Bangalore,Night,zero,Night,Chennai,Business,2.08,23.0,25779
OrbitFlyAirlines,Chennai,Early_Morning,zero,Afternoon,Bangalore,Business,9.17,12.999999999999998,25459
OrbitFlyAirlines,Kolkata,Early_Morning,one,Evening,Bangalore,Business,8.5,47.0,23238
OrbitFlyAirlines,Hyderabad,Early_Morning,one,Evening,Mumbai,Economy,10.75,16.0,4452
OrbitFlyAirlines,Chennai,Afternoon,one,Night,Delhi,Economy,8.67,30.0,4827
OrbitFlyAirlines,Delhi,Night,zero,Night,Hyderabad,Business,8.0,24.0,12592
OrbitFlyAirlines,Delhi,Early_Morning,zero,Morning,Hyderabad,Economy,2.17,44.0,2098
OrbitFlyAirlines,Hyderabad,Afternoon,one,Night,Mumbai,Economy,5.67,32.0,4764
OrbitFlyAirlines,Chennai,Early_Morning,two_or_more,Night,Kolkata,Business,13.92,7.0,32235
OrbitFlyAirlines,Kolkata,Evening,zero,Evening,Bangalore,Economy,2.58,6.0,6488
OrbitFlyAirlines,Bangalore,Morning,zero,Evening,Hyderabad,Business,7.08,15.0,19331
OrbitFlyAirlines,Kolkata,Evening,zero,Night,Hyderabad,Economy,2.17,16.0,3129
OrbitFlyAirlines,Bangalore,Night,one,Morning,Delhi,Economy,9.67,34.0,3826
OrbitFlyAirlines,Bangalore,Night,one,Early_Morning,Kolkata,Economy,9.08,42.0,3607
OrbitFlyAirlines,Delhi,Afternoon,two_or_more,Evening,Chennai,Business,1.17,44.0,24168
OrbitFlyAirlines,Delhi,Evening,one,Early_Morning,Kolkata,Economy,13.25,34.0,7072
OrbitFlyAirlines,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.5,17.0,8021
OrbitFlyAirlines,Bangalore,Early_Morning,zero,Morning,Delhi,Business,2.0,27.0,23954
OrbitFlyAirlines,Mumbai,Afternoon,two_or_more,Evening,Kolkata,Business,12.75,12.0,23183
OrbitFlyAirlines,Bangalore,Evening,zero,Night,Mumbai,Economy,1.67,24.0,2201
OrbitFlyAirlines,Mumbai,Afternoon,two_or_more,Late_Night,Delhi,Business,10.33,38.0,28477
OrbitFlyAirlines,Kolkata,Morning,one,Early_Morning,Kolkata,Business,16.0,16.0,37373
OrbitFlyAirlines,Bangalore,Afternoon,one,Night,Delhi,Business,4.25,27.0,22123
OrbitFlyAirlines,Bangalore,Early_Morning,zero,Early_Morning,Mumbai,Economy,1.58,35.0,2201
OrbitFlyAirlines,Bangalore,Night,zero,Evening,Delhi,Business,2.08,19.0,27165
OrbitFlyAirlines,Mumbai,Early_Morning,two_or_more,Morning,Bangalore,Business,13.08,19.0,24593
OrbitFlyAirlines,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,11.92,29.0,5415
OrbitFlyAirlines,Bangalore,Late_Night,zero,Late_Night,Chennai,Business,4.83,18.0,30286
OrbitFlyAirlines,Kolkata,Morning,zero,Morning,Hyderabad,Economy,2.17,9.0,7066
OrbitFlyAirlines,Mumbai,Night,one,Morning,Bangalore,Economy,11.67,27.0,5102
OrbitFlyAirlines,Mumbai,Early_Morning,zero,Early_Morning,Chennai,Economy,1.83,38.0,3000
OrbitFlyAirlines,Bangalore,Late_Night,two_or_more,Night,Kolkata,Business,15.75,38.0,30079
OrbitFlyAirlines,Kolkata,Late_Night,zero,Late_Night,Delhi,Business,12.25,38.0,30014
